"","time","P [mm]"
"1504",2016-01-11 10:30:00,0
"1505",2016-01-11 10:40:00,0
"1506",2016-01-11 10:50:00,0
"1507",2016-01-11 11:00:00,0.1
"1508",2016-01-11 11:10:00,0
"1509",2016-01-11 11:20:00,0.1
"1510",2016-01-11 11:30:00,0.1
"1511",2016-01-11 11:40:00,0
"1512",2016-01-11 11:50:00,0
"1513",2016-01-11 12:00:00,0.2
"1514",2016-01-11 12:10:00,0.1
"1515",2016-01-11 12:20:00,0.1
"1516",2016-01-11 12:30:00,0
"1517",2016-01-11 12:40:00,0.3
"1518",2016-01-11 12:50:00,0
"1519",2016-01-11 13:00:00,0
"1520",2016-01-11 13:10:00,0.1
"1521",2016-01-11 13:20:00,0.1
"1522",2016-01-11 13:30:00,0
"1523",2016-01-11 13:40:00,0
"1524",2016-01-11 13:50:00,0.1
"1525",2016-01-11 14:00:00,0
"1526",2016-01-11 14:10:00,0
"1527",2016-01-11 14:20:00,0.1
"1528",2016-01-11 14:30:00,0.2
"1529",2016-01-11 14:40:00,0.1
"1530",2016-01-11 14:50:00,0
"1531",2016-01-11 15:00:00,0
"1532",2016-01-11 15:10:00,0
"1533",2016-01-11 15:20:00,0.1
"1534",2016-01-11 15:30:00,0.1
"1535",2016-01-11 15:40:00,0
"1536",2016-01-11 15:50:00,0
"1537",2016-01-11 16:00:00,0
"1538",2016-01-11 16:10:00,0.1
"1539",2016-01-11 16:20:00,0.1
"1540",2016-01-11 16:30:00,0.1
"1541",2016-01-11 16:40:00,0
"1542",2016-01-11 16:50:00,0
"1543",2016-01-11 17:00:00,0
"1544",2016-01-11 17:10:00,0.1
"1545",2016-01-11 17:20:00,0
"1546",2016-01-11 17:30:00,0
"1547",2016-01-11 17:40:00,0
"1548",2016-01-11 17:50:00,0
"1549",2016-01-11 18:00:00,0
"1550",2016-01-11 18:10:00,0.1
"1551",2016-01-11 18:20:00,0.1
"1552",2016-01-11 18:30:00,0.1
"1553",2016-01-11 18:40:00,0
"1554",2016-01-11 18:50:00,0.1
"1555",2016-01-11 19:00:00,0.1
"1556",2016-01-11 19:10:00,0
"1557",2016-01-11 19:20:00,0.1
"1558",2016-01-11 19:30:00,0
"1559",2016-01-11 19:40:00,0
"1560",2016-01-11 19:50:00,0
"1561",2016-01-11 20:00:00,0
"1562",2016-01-11 20:10:00,0
"1563",2016-01-11 20:20:00,0
"1564",2016-01-11 20:30:00,0
"1565",2016-01-11 20:40:00,0
"1566",2016-01-11 20:50:00,0
"1567",2016-01-11 21:00:00,0.3
"1568",2016-01-11 21:10:00,0.2
"1569",2016-01-11 21:20:00,0.1
"1570",2016-01-11 21:30:00,0
"1571",2016-01-11 21:40:00,0
"1572",2016-01-11 21:50:00,0
"1573",2016-01-11 22:00:00,0
"1574",2016-01-11 22:10:00,0
"1575",2016-01-11 22:20:00,0
"1576",2016-01-11 22:30:00,0
"1577",2016-01-11 22:40:00,0
"1578",2016-01-11 22:50:00,0
"1579",2016-01-11 23:00:00,0
"1580",2016-01-11 23:10:00,0
"1581",2016-01-11 23:20:00,0
"1582",2016-01-11 23:30:00,0
"1583",2016-01-11 23:40:00,0
"1584",2016-01-11 23:50:00,0.1
"1585",2016-01-12 00:00:00,0
"1586",2016-01-12 00:10:00,0.1
"1587",2016-01-12 00:20:00,0
"1588",2016-01-12 00:30:00,0
"1589",2016-01-12 00:40:00,0
"1590",2016-01-12 00:50:00,0
"1591",2016-01-12 01:00:00,0.4
"1592",2016-01-12 01:10:00,0.4
"1593",2016-01-12 01:20:00,0.1
"1594",2016-01-12 01:30:00,0
"1595",2016-01-12 01:40:00,0.1
"1596",2016-01-12 01:50:00,0.1
"1597",2016-01-12 02:00:00,0
"1598",2016-01-12 02:10:00,0
"1599",2016-01-12 02:20:00,0.1
"1600",2016-01-12 02:30:00,0
"1601",2016-01-12 02:40:00,0.1
"1602",2016-01-12 02:50:00,0
"1603",2016-01-12 03:00:00,0.1
"1604",2016-01-12 03:10:00,0
"1605",2016-01-12 03:20:00,0
"1606",2016-01-12 03:30:00,0
"1607",2016-01-12 03:40:00,0
"1608",2016-01-12 03:50:00,0
"1609",2016-01-12 04:00:00,0
"1610",2016-01-12 04:10:00,0
"1611",2016-01-12 04:20:00,0
"1612",2016-01-12 04:30:00,0
"1613",2016-01-12 04:40:00,0.1
"1614",2016-01-12 04:50:00,0
"1615",2016-01-12 05:00:00,0
"1616",2016-01-12 05:10:00,0
"1617",2016-01-12 05:20:00,0
"1618",2016-01-12 05:30:00,0
"1619",2016-01-12 05:40:00,0
"1620",2016-01-12 05:50:00,0
"1621",2016-01-12 06:00:00,0
"1622",2016-01-12 06:10:00,0
"1623",2016-01-12 06:20:00,0
"1624",2016-01-12 06:30:00,0
"1625",2016-01-12 06:40:00,0
"1626",2016-01-12 06:50:00,0.3
"1627",2016-01-12 07:00:00,0.2
"1628",2016-01-12 07:10:00,0.1
"1629",2016-01-12 07:20:00,0.1
"1630",2016-01-12 07:30:00,0.1
"1631",2016-01-12 07:40:00,0
"1632",2016-01-12 07:50:00,0
"1633",2016-01-12 08:00:00,0
"1634",2016-01-12 08:10:00,0.1
"1635",2016-01-12 08:20:00,0
"1636",2016-01-12 08:30:00,0.1
"1637",2016-01-12 08:40:00,0
"1638",2016-01-12 08:50:00,0
"1639",2016-01-12 09:00:00,0
"1640",2016-01-12 09:10:00,0
"1641",2016-01-12 09:20:00,0
"1642",2016-01-12 09:30:00,0
"1643",2016-01-12 09:40:00,0.1
"1644",2016-01-12 09:50:00,0
"1645",2016-01-12 10:00:00,0
"1646",2016-01-12 10:10:00,0
"1647",2016-01-12 10:20:00,0.1
"1648",2016-01-12 10:30:00,0
"1649",2016-01-12 10:40:00,0
"1650",2016-01-12 10:50:00,0
"1651",2016-01-12 11:00:00,0
"1652",2016-01-12 11:10:00,0
"1653",2016-01-12 11:20:00,0
"1654",2016-01-12 11:30:00,0
"1655",2016-01-12 11:40:00,0
"1656",2016-01-12 11:50:00,0.2
"1657",2016-01-12 12:00:00,0
"1658",2016-01-12 12:10:00,0.1
"1659",2016-01-12 12:20:00,0
"1660",2016-01-12 12:30:00,0
"1661",2016-01-12 12:40:00,0.1
"1662",2016-01-12 12:50:00,0
"1663",2016-01-12 13:00:00,0
"1664",2016-01-12 13:10:00,0
"1665",2016-01-12 13:20:00,0
"1666",2016-01-12 13:30:00,0
"1667",2016-01-12 13:40:00,0
"1668",2016-01-12 13:50:00,0
"1669",2016-01-12 14:00:00,0
"1670",2016-01-12 14:10:00,0
"1671",2016-01-12 14:20:00,0
"1672",2016-01-12 14:30:00,0
"1673",2016-01-12 14:40:00,0.1
"1674",2016-01-12 14:50:00,0.3
"1675",2016-01-12 15:00:00,0.1
"1676",2016-01-12 15:10:00,0
"1677",2016-01-12 15:20:00,0
"1678",2016-01-12 15:30:00,0
"1679",2016-01-12 15:40:00,0
"1680",2016-01-12 15:50:00,0.2
"1681",2016-01-12 16:00:00,0.5
"1682",2016-01-12 16:10:00,0.6
"1683",2016-01-12 16:20:00,0
"1684",2016-01-12 16:30:00,0
"1685",2016-01-12 16:40:00,0
"1686",2016-01-12 16:50:00,0
"1687",2016-01-12 17:00:00,0
"1688",2016-01-12 17:10:00,0
"1689",2016-01-12 17:20:00,0
"1690",2016-01-12 17:30:00,0
"1691",2016-01-12 17:40:00,0
"1692",2016-01-12 17:50:00,0
"1693",2016-01-12 18:00:00,0
"1694",2016-01-12 18:10:00,0
"1695",2016-01-12 18:20:00,0
"1696",2016-01-12 18:30:00,0
"1697",2016-01-12 18:40:00,0
"1698",2016-01-12 18:50:00,0
"1699",2016-01-12 19:00:00,0
"1700",2016-01-12 19:10:00,0
"1701",2016-01-12 19:20:00,0
"1702",2016-01-12 19:30:00,0
"1703",2016-01-12 19:40:00,0
"1704",2016-01-12 19:50:00,0
"1705",2016-01-12 20:00:00,0
"1706",2016-01-12 20:10:00,0
"1707",2016-01-12 20:20:00,0
"1708",2016-01-12 20:30:00,0
"1709",2016-01-12 20:40:00,0
"1710",2016-01-12 20:50:00,0
"1711",2016-01-12 21:00:00,0
"1712",2016-01-12 21:10:00,0
"1713",2016-01-12 21:20:00,0
"1714",2016-01-12 21:30:00,0
"1715",2016-01-12 21:40:00,0
"1716",2016-01-12 21:50:00,0
"1717",2016-01-12 22:00:00,0.2
"1718",2016-01-12 22:10:00,0
"1719",2016-01-12 22:20:00,0.1
"1720",2016-01-12 22:30:00,0
"1721",2016-01-12 22:40:00,0.1
"1722",2016-01-12 22:50:00,0
"1723",2016-01-12 23:00:00,0
"1724",2016-01-12 23:10:00,0.1
"1725",2016-01-12 23:20:00,0
"1726",2016-01-12 23:30:00,0
"1727",2016-01-12 23:40:00,0
"1728",2016-01-12 23:50:00,0
"1729",2016-01-13 00:00:00,0
"1730",2016-01-13 00:10:00,0.1
"1731",2016-01-13 00:20:00,0
"1732",2016-01-13 00:30:00,0
"1733",2016-01-13 00:40:00,0
"1734",2016-01-13 00:50:00,0
"1735",2016-01-13 01:00:00,0.1
"1736",2016-01-13 01:10:00,0.2
"1737",2016-01-13 01:20:00,0
"1738",2016-01-13 01:30:00,0
"1739",2016-01-13 01:40:00,0
"1740",2016-01-13 01:50:00,0.1
"1741",2016-01-13 02:00:00,0.2
"1742",2016-01-13 02:10:00,0.4
"1743",2016-01-13 02:20:00,0.5
"1744",2016-01-13 02:30:00,0.1
"1745",2016-01-13 02:40:00,0
"1746",2016-01-13 02:50:00,0
"1747",2016-01-13 03:00:00,0.1
"1748",2016-01-13 03:10:00,0.4
"1749",2016-01-13 03:20:00,0.1
"1750",2016-01-13 03:30:00,0.1
"1751",2016-01-13 03:40:00,0.2
"1752",2016-01-13 03:50:00,0.3
"1753",2016-01-13 04:00:00,0.1
"1754",2016-01-13 04:10:00,0.1
"1755",2016-01-13 04:20:00,0.2
"1756",2016-01-13 04:30:00,0
"1757",2016-01-13 04:40:00,0.1
"1758",2016-01-13 04:50:00,0
"1759",2016-01-13 05:00:00,0.2
"1760",2016-01-13 05:10:00,0.1
"1761",2016-01-13 05:20:00,0.2
"1762",2016-01-13 05:30:00,0.1
"1763",2016-01-13 05:40:00,0
"1764",2016-01-13 05:50:00,0
"1765",2016-01-13 06:00:00,0
"1766",2016-01-13 06:10:00,0
"1767",2016-01-13 06:20:00,0
"1768",2016-01-13 06:30:00,0
"1769",2016-01-13 06:40:00,0
"1770",2016-01-13 06:50:00,0.1
"1771",2016-01-13 07:00:00,0
"1772",2016-01-13 07:10:00,0
"1773",2016-01-13 07:20:00,0
"1774",2016-01-13 07:30:00,0
"1775",2016-01-13 07:40:00,0
"1776",2016-01-13 07:50:00,0
"1777",2016-01-13 08:00:00,0
"1778",2016-01-13 08:10:00,0
"1779",2016-01-13 08:20:00,0
"1780",2016-01-13 08:30:00,0
"1781",2016-01-13 08:40:00,0
"1782",2016-01-13 08:50:00,0
"1783",2016-01-13 09:00:00,0
"1784",2016-01-13 09:10:00,0
"1785",2016-01-13 09:20:00,0
"1786",2016-01-13 09:30:00,0
"1787",2016-01-13 09:40:00,0
"1788",2016-01-13 09:50:00,0
"1789",2016-01-13 10:00:00,0
"1790",2016-01-13 10:10:00,0
"1791",2016-01-13 10:20:00,0
"1792",2016-01-13 10:30:00,0
"1793",2016-01-13 10:40:00,0
"1794",2016-01-13 10:50:00,0
"1795",2016-01-13 11:00:00,0
"1796",2016-01-13 11:10:00,0
"1797",2016-01-13 11:20:00,0
"1798",2016-01-13 11:30:00,0
"1799",2016-01-13 11:40:00,0
"1800",2016-01-13 11:50:00,0
"1801",2016-01-13 12:00:00,0
"1802",2016-01-13 12:10:00,0
"1803",2016-01-13 12:20:00,0
"1804",2016-01-13 12:30:00,0
"1805",2016-01-13 12:40:00,0
"1806",2016-01-13 12:50:00,0
"1807",2016-01-13 13:00:00,0.1
"1808",2016-01-13 13:10:00,0.1
"1809",2016-01-13 13:20:00,0
"1810",2016-01-13 13:30:00,0
"1811",2016-01-13 13:40:00,0
"1812",2016-01-13 13:50:00,0
"1813",2016-01-13 14:00:00,0
"1814",2016-01-13 14:10:00,0
"1815",2016-01-13 14:20:00,0
"1816",2016-01-13 14:30:00,0
"1817",2016-01-13 14:40:00,0
"1818",2016-01-13 14:50:00,0
"1819",2016-01-13 15:00:00,0
"1820",2016-01-13 15:10:00,0
"1821",2016-01-13 15:20:00,0
"1822",2016-01-13 15:30:00,0
"1823",2016-01-13 15:40:00,0
"1824",2016-01-13 15:50:00,0
"1825",2016-01-13 16:00:00,0
"1826",2016-01-13 16:10:00,0
"1827",2016-01-13 16:20:00,0
"1828",2016-01-13 16:30:00,0
"1829",2016-01-13 16:40:00,0
"1830",2016-01-13 16:50:00,0
"1831",2016-01-13 17:00:00,0
"1832",2016-01-13 17:10:00,0
"1833",2016-01-13 17:20:00,0
"1834",2016-01-13 17:30:00,0
"1835",2016-01-13 17:40:00,0
"1836",2016-01-13 17:50:00,0
"1837",2016-01-13 18:00:00,0
"1838",2016-01-13 18:10:00,0
"1839",2016-01-13 18:20:00,0
"1840",2016-01-13 18:30:00,0
"1841",2016-01-13 18:40:00,0
"1842",2016-01-13 18:50:00,0
"1843",2016-01-13 19:00:00,0
"1844",2016-01-13 19:10:00,0
"1845",2016-01-13 19:20:00,0
"1846",2016-01-13 19:30:00,0
"1847",2016-01-13 19:40:00,0
"1848",2016-01-13 19:50:00,0.2
"1849",2016-01-13 20:00:00,0
"1850",2016-01-13 20:10:00,0
"1851",2016-01-13 20:20:00,0
"1852",2016-01-13 20:30:00,0
"1853",2016-01-13 20:40:00,0
"1854",2016-01-13 20:50:00,0
"1855",2016-01-13 21:00:00,0
"1856",2016-01-13 21:10:00,0
"1857",2016-01-13 21:20:00,0
"1858",2016-01-13 21:30:00,0
"1859",2016-01-13 21:40:00,0
"1860",2016-01-13 21:50:00,0
"1861",2016-01-13 22:00:00,0
"1862",2016-01-13 22:10:00,0
"1863",2016-01-13 22:20:00,0
"1864",2016-01-13 22:30:00,0
"1865",2016-01-13 22:40:00,0
"1866",2016-01-13 22:50:00,0
"1867",2016-01-13 23:00:00,0
"1868",2016-01-13 23:10:00,0
"1869",2016-01-13 23:20:00,0
"1870",2016-01-13 23:30:00,0
"1871",2016-01-13 23:40:00,0
"1872",2016-01-13 23:50:00,0
"1873",2016-01-14 00:00:00,0
"1874",2016-01-14 00:10:00,0
"1875",2016-01-14 00:20:00,0
"1876",2016-01-14 00:30:00,0
"1877",2016-01-14 00:40:00,0
"1878",2016-01-14 00:50:00,0
"1879",2016-01-14 01:00:00,0
"1880",2016-01-14 01:10:00,0
"1881",2016-01-14 01:20:00,0
"1882",2016-01-14 01:30:00,0
"1883",2016-01-14 01:40:00,0
"1884",2016-01-14 01:50:00,0
"1885",2016-01-14 02:00:00,0
"1886",2016-01-14 02:10:00,0
"1887",2016-01-14 02:20:00,0
"1888",2016-01-14 02:30:00,0
"1889",2016-01-14 02:40:00,0
"1890",2016-01-14 02:50:00,0
"1891",2016-01-14 03:00:00,0
"1892",2016-01-14 03:10:00,0
"1893",2016-01-14 03:20:00,0
"1894",2016-01-14 03:30:00,0
"1895",2016-01-14 03:40:00,0
"1896",2016-01-14 03:50:00,0
"1897",2016-01-14 04:00:00,0
"1898",2016-01-14 04:10:00,0
"1899",2016-01-14 04:20:00,0
"1900",2016-01-14 04:30:00,0
"1901",2016-01-14 04:40:00,0
"1902",2016-01-14 04:50:00,0
"1903",2016-01-14 05:00:00,0
"1904",2016-01-14 05:10:00,0
"1905",2016-01-14 05:20:00,0
"1906",2016-01-14 05:30:00,0
"1907",2016-01-14 05:40:00,0
"1908",2016-01-14 05:50:00,0
"1909",2016-01-14 06:00:00,0
"1910",2016-01-14 06:10:00,0
"1911",2016-01-14 06:20:00,0
"1912",2016-01-14 06:30:00,0
"1913",2016-01-14 06:40:00,0
"1914",2016-01-14 06:50:00,0
"1915",2016-01-14 07:00:00,0
"1916",2016-01-14 07:10:00,0
"1917",2016-01-14 07:20:00,0
"1918",2016-01-14 07:30:00,0
"1919",2016-01-14 07:40:00,0
"1920",2016-01-14 07:50:00,0
"1921",2016-01-14 08:00:00,0
"1922",2016-01-14 08:10:00,0
"1923",2016-01-14 08:20:00,0
"1924",2016-01-14 08:30:00,0
"1925",2016-01-14 08:40:00,0
"1926",2016-01-14 08:50:00,0
"1927",2016-01-14 09:00:00,0
"1928",2016-01-14 09:10:00,0
"1929",2016-01-14 09:20:00,0
"1930",2016-01-14 09:30:00,0
"1931",2016-01-14 09:40:00,0
"1932",2016-01-14 09:50:00,0
"1933",2016-01-14 10:00:00,0
"1934",2016-01-14 10:10:00,0
"1935",2016-01-14 10:20:00,0
"1936",2016-01-14 10:30:00,0
"1937",2016-01-14 10:40:00,0
"1938",2016-01-14 10:50:00,0
"1939",2016-01-14 11:00:00,0
"1940",2016-01-14 11:10:00,0
"1941",2016-01-14 11:20:00,0
"1942",2016-01-14 11:30:00,0
"1943",2016-01-14 11:40:00,0
"1944",2016-01-14 11:50:00,0
"1945",2016-01-14 12:00:00,0
"1946",2016-01-14 12:10:00,0.1
"1947",2016-01-14 12:20:00,0.3
"1948",2016-01-14 12:30:00,0.5
"1949",2016-01-14 12:40:00,0.9
"1950",2016-01-14 12:50:00,0.6
"1951",2016-01-14 13:00:00,0.2
"1952",2016-01-14 13:10:00,0.1
"1953",2016-01-14 13:20:00,0.1
"1954",2016-01-14 13:30:00,0.1
"1955",2016-01-14 13:40:00,0
"1956",2016-01-14 13:50:00,0
"1957",2016-01-14 14:00:00,0
"1958",2016-01-14 14:10:00,0
"1959",2016-01-14 14:20:00,0
"1960",2016-01-14 14:30:00,0
"1961",2016-01-14 14:40:00,0
"1962",2016-01-14 14:50:00,0
"1963",2016-01-14 15:00:00,0
"1964",2016-01-14 15:10:00,0
"1965",2016-01-14 15:20:00,0
"1966",2016-01-14 15:30:00,0
"1967",2016-01-14 15:40:00,0
"1968",2016-01-14 15:50:00,0
"1969",2016-01-14 16:00:00,0
"1970",2016-01-14 16:10:00,0
"1971",2016-01-14 16:20:00,0
"1972",2016-01-14 16:30:00,0
"1973",2016-01-14 16:40:00,0
"1974",2016-01-14 16:50:00,0
"1975",2016-01-14 17:00:00,0.1
"1976",2016-01-14 17:10:00,0
"1977",2016-01-14 17:20:00,0
"1978",2016-01-14 17:30:00,0
"1979",2016-01-14 17:40:00,0
"1980",2016-01-14 17:50:00,0
"1981",2016-01-14 18:00:00,0
"1982",2016-01-14 18:10:00,0
"1983",2016-01-14 18:20:00,0
"1984",2016-01-14 18:30:00,0
"1985",2016-01-14 18:40:00,0
"1986",2016-01-14 18:50:00,0
"1987",2016-01-14 19:00:00,0
"1988",2016-01-14 19:10:00,0
"1989",2016-01-14 19:20:00,0.1
"1990",2016-01-14 19:30:00,0.1
"1991",2016-01-14 19:40:00,0.1
"1992",2016-01-14 19:50:00,0
"1993",2016-01-14 20:00:00,0
"1994",2016-01-14 20:10:00,0
"1995",2016-01-14 20:20:00,0
"1996",2016-01-14 20:30:00,0
"1997",2016-01-14 20:40:00,0
"1998",2016-01-14 20:50:00,0
"1999",2016-01-14 21:00:00,0
"2000",2016-01-14 21:10:00,0
"2001",2016-01-14 21:20:00,0
"2002",2016-01-14 21:30:00,0
"2003",2016-01-14 21:40:00,0
"2004",2016-01-14 21:50:00,0
"2005",2016-01-14 22:00:00,0
"2006",2016-01-14 22:10:00,0
"2007",2016-01-14 22:20:00,0
"2008",2016-01-14 22:30:00,0
"2009",2016-01-14 22:40:00,0
"2010",2016-01-14 22:50:00,0
"2011",2016-01-14 23:00:00,0
"2012",2016-01-14 23:10:00,0
"2013",2016-01-14 23:20:00,0
"2014",2016-01-14 23:30:00,0
"2015",2016-01-14 23:40:00,0
"2016",2016-01-14 23:50:00,0
"2017",2016-01-15 00:00:00,0
"2018",2016-01-15 00:10:00,0
"2019",2016-01-15 00:20:00,0
"2020",2016-01-15 00:30:00,0.1
"2021",2016-01-15 00:40:00,0
"2022",2016-01-15 00:50:00,0
"2023",2016-01-15 01:00:00,0
"2024",2016-01-15 01:10:00,0.1
"2025",2016-01-15 01:20:00,0
"2026",2016-01-15 01:30:00,0.1
"2027",2016-01-15 01:40:00,0.1
"2028",2016-01-15 01:50:00,0.1
"2029",2016-01-15 02:00:00,0.1
"2030",2016-01-15 02:10:00,0.1
"2031",2016-01-15 02:20:00,0
"2032",2016-01-15 02:30:00,0.1
"2033",2016-01-15 02:40:00,0.1
"2034",2016-01-15 02:50:00,0.2
"2035",2016-01-15 03:00:00,0.1
"2036",2016-01-15 03:10:00,0
"2037",2016-01-15 03:20:00,0.1
"2038",2016-01-15 03:30:00,0.1
"2039",2016-01-15 03:40:00,0.2
"2040",2016-01-15 03:50:00,0.2
"2041",2016-01-15 04:00:00,0.4
"2042",2016-01-15 04:10:00,0.2
"2043",2016-01-15 04:20:00,0.1
"2044",2016-01-15 04:30:00,0
"2045",2016-01-15 04:40:00,0.2
"2046",2016-01-15 04:50:00,0
"2047",2016-01-15 05:00:00,0.1
"2048",2016-01-15 05:10:00,0.3
"2049",2016-01-15 05:20:00,0.2
"2050",2016-01-15 05:30:00,0.4
"2051",2016-01-15 05:40:00,0.2
"2052",2016-01-15 05:50:00,0
"2053",2016-01-15 06:00:00,0
"2054",2016-01-15 06:10:00,0
"2055",2016-01-15 06:20:00,0
"2056",2016-01-15 06:30:00,0
"2057",2016-01-15 06:40:00,0
"2058",2016-01-15 06:50:00,0
"2059",2016-01-15 07:00:00,0
"2060",2016-01-15 07:10:00,0
"2061",2016-01-15 07:20:00,0
"2062",2016-01-15 07:30:00,0
"2063",2016-01-15 07:40:00,0.1
"2064",2016-01-15 07:50:00,0.2
"2065",2016-01-15 08:00:00,0.2
"2066",2016-01-15 08:10:00,0.3
"2067",2016-01-15 08:20:00,0.3
"2068",2016-01-15 08:30:00,0.3
"2069",2016-01-15 08:40:00,0.3
"2070",2016-01-15 08:50:00,0.1
"2071",2016-01-15 09:00:00,0.1
"2072",2016-01-15 09:10:00,0.2
"2073",2016-01-15 09:20:00,0.2
"2074",2016-01-15 09:30:00,0.1
"2075",2016-01-15 09:40:00,0.3
"2076",2016-01-15 09:50:00,0.2
"2077",2016-01-15 10:00:00,0.1
"2078",2016-01-15 10:10:00,0.3
"2079",2016-01-15 10:20:00,0
"2080",2016-01-15 10:30:00,0.1
"2081",2016-01-15 10:40:00,0.2
"2082",2016-01-15 10:50:00,0.2
"2083",2016-01-15 11:00:00,0.3
"2084",2016-01-15 11:10:00,0.1
"2085",2016-01-15 11:20:00,0
"2086",2016-01-15 11:30:00,0
"2087",2016-01-15 11:40:00,0
"2088",2016-01-15 11:50:00,0
"2089",2016-01-15 12:00:00,0
"2090",2016-01-15 12:10:00,0
"2091",2016-01-15 12:20:00,0
"2092",2016-01-15 12:30:00,0.1
"2093",2016-01-15 12:40:00,0
"2094",2016-01-15 12:50:00,0.1
"2095",2016-01-15 13:00:00,0
"2096",2016-01-15 13:10:00,0.2
"2097",2016-01-15 13:20:00,0.1
"2098",2016-01-15 13:30:00,0.4
"2099",2016-01-15 13:40:00,0.4
"2100",2016-01-15 13:50:00,0.4
"2101",2016-01-15 14:00:00,0.7
"2102",2016-01-15 14:10:00,0.6
"2103",2016-01-15 14:20:00,0.5
"2104",2016-01-15 14:30:00,0.4
"2105",2016-01-15 14:40:00,0.2
"2106",2016-01-15 14:50:00,0.1
"2107",2016-01-15 15:00:00,0
"2108",2016-01-15 15:10:00,0
"2109",2016-01-15 15:20:00,0
"2110",2016-01-15 15:30:00,0
"2111",2016-01-15 15:40:00,0
"2112",2016-01-15 15:50:00,0.1
"2113",2016-01-15 16:00:00,0
"2114",2016-01-15 16:10:00,0.1
"2115",2016-01-15 16:20:00,0.1
"2116",2016-01-15 16:30:00,0.1
"2117",2016-01-15 16:40:00,0.2
"2118",2016-01-15 16:50:00,0.1
"2119",2016-01-15 17:00:00,0.1
"2120",2016-01-15 17:10:00,0.1
"2121",2016-01-15 17:20:00,0.1
"2122",2016-01-15 17:30:00,0.1
"2123",2016-01-15 17:40:00,0.1
"2124",2016-01-15 17:50:00,0.2
"2125",2016-01-15 18:00:00,0.1
"2126",2016-01-15 18:10:00,0.1
"2127",2016-01-15 18:20:00,0
"2128",2016-01-15 18:30:00,0
"2129",2016-01-15 18:40:00,0
"2130",2016-01-15 18:50:00,0
"2131",2016-01-15 19:00:00,0
"2132",2016-01-15 19:10:00,0
"2133",2016-01-15 19:20:00,0
"2134",2016-01-15 19:30:00,0
"2135",2016-01-15 19:40:00,0
"2136",2016-01-15 19:50:00,0
"2137",2016-01-15 20:00:00,0
"2138",2016-01-15 20:10:00,0
"2139",2016-01-15 20:20:00,0
"2140",2016-01-15 20:30:00,0
"2141",2016-01-15 20:40:00,0
"2142",2016-01-15 20:50:00,0
"2143",2016-01-15 21:00:00,0
"2144",2016-01-15 21:10:00,0
"2145",2016-01-15 21:20:00,0
"2146",2016-01-15 21:30:00,0
"2147",2016-01-15 21:40:00,0
"2148",2016-01-15 21:50:00,0
"2149",2016-01-15 22:00:00,0
"2150",2016-01-15 22:10:00,0
"2151",2016-01-15 22:20:00,0
"2152",2016-01-15 22:30:00,0
"2153",2016-01-15 22:40:00,0
"2154",2016-01-15 22:50:00,0
"2155",2016-01-15 23:00:00,0
"2156",2016-01-15 23:10:00,0
"2157",2016-01-15 23:20:00,0
"2158",2016-01-15 23:30:00,0
"2159",2016-01-15 23:40:00,0
"2160",2016-01-15 23:50:00,0
"2161",2016-01-16 00:00:00,0
"2162",2016-01-16 00:10:00,0
"2163",2016-01-16 00:20:00,0
"2164",2016-01-16 00:30:00,0
"2165",2016-01-16 00:40:00,0
"2166",2016-01-16 00:50:00,0
"2167",2016-01-16 01:00:00,0
"2168",2016-01-16 01:10:00,0
"2169",2016-01-16 01:20:00,0
"2170",2016-01-16 01:30:00,0
"2171",2016-01-16 01:40:00,0
"2172",2016-01-16 01:50:00,0
"2173",2016-01-16 02:00:00,0
"2174",2016-01-16 02:10:00,0
"2175",2016-01-16 02:20:00,0
"2176",2016-01-16 02:30:00,0
"2177",2016-01-16 02:40:00,0
"2178",2016-01-16 02:50:00,0
"2179",2016-01-16 03:00:00,0
"2180",2016-01-16 03:10:00,0
"2181",2016-01-16 03:20:00,0
"2182",2016-01-16 03:30:00,0
"2183",2016-01-16 03:40:00,0
"2184",2016-01-16 03:50:00,0
"2185",2016-01-16 04:00:00,0
"2186",2016-01-16 04:10:00,0
"2187",2016-01-16 04:20:00,0
"2188",2016-01-16 04:30:00,0
"2189",2016-01-16 04:40:00,0
"2190",2016-01-16 04:50:00,0
"2191",2016-01-16 05:00:00,0
"2192",2016-01-16 05:10:00,0
"2193",2016-01-16 05:20:00,0
"2194",2016-01-16 05:30:00,0
"2195",2016-01-16 05:40:00,0
"2196",2016-01-16 05:50:00,0
"2197",2016-01-16 06:00:00,0
"2198",2016-01-16 06:10:00,0
"2199",2016-01-16 06:20:00,0
"2200",2016-01-16 06:30:00,0
"2201",2016-01-16 06:40:00,0
"2202",2016-01-16 06:50:00,0
"2203",2016-01-16 07:00:00,0
"2204",2016-01-16 07:10:00,0
"2205",2016-01-16 07:20:00,0
"2206",2016-01-16 07:30:00,0
"2207",2016-01-16 07:40:00,0
"2208",2016-01-16 07:50:00,0
"2209",2016-01-16 08:00:00,0
"2210",2016-01-16 08:10:00,0
"2211",2016-01-16 08:20:00,0
"2212",2016-01-16 08:30:00,0
"2213",2016-01-16 08:40:00,0
"2214",2016-01-16 08:50:00,0
"2215",2016-01-16 09:00:00,0.1
"2216",2016-01-16 09:10:00,0
"2217",2016-01-16 09:20:00,0
"2218",2016-01-16 09:30:00,0
"2219",2016-01-16 09:40:00,0
"2220",2016-01-16 09:50:00,0
"2221",2016-01-16 10:00:00,0
